experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_cswl,condition_cswl,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,key_pressed,is_correct,rt,chance_level,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment,stimuli_set_pp,block_pp
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,18,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,4,1,1.484089011,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,19,NA,NA,audio/p3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,5.067811026,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,20,NA,NA,audio/pp2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,6.984570066,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,21,NA,NA,audio/p5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,3.701188449,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,22,NA,NA,audio/p1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,1.367586474,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,23,NA,NA,audio/p6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,1.5343174,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,24,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,1.950930964,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,25,NA,NA,audio/pp1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,2.000830915,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,test cswl,26,NA,NA,audio/pp4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,2,1,2.584412808,0.25,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,260,3,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11.0524873,NA,216,32,female,graduate,biology,yes,NA,yes,5,32,yes,NA,yes,English,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,1.767099795,NA,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,2.050901779,NA,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,3,NA,NA,audio/pp4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,4,0,6.101321163,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,4,NA,NA,audio/p6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,4.084393173,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,5,NA,NA,audio/pp5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,3.267676795,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,6,NA,NA,audio/pp6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,2.301118209,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,7,NA,NA,audio/p6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,1.867421362,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,8,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,4,1,7.335253094,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,9,NA,NA,audio/pp5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,3,1,1.784086244,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,10,NA,NA,audio/pp2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,4,0,6.635088786,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,11,NA,NA,audio/pp1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,2,1,3.934265814,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,12,NA,NA,audio/p4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,1,1,2.000684099,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,13,NA,NA,audio/p1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,3.101012806,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,14,NA,NA,audio/p2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,2.784438334,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,15,NA,NA,audio/p5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,3.900609308,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,16,NA,NA,audio/pp2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,1,0,5.701457537,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,17,NA,NA,audio/p3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,1.784130422,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,18,NA,NA,audio/p4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,1.633187321,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,19,NA,NA,audio/p5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,2.967576032,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,20,NA,NA,audio/p1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,5.451465123,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,21,NA,NA,audio/p2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,1.883573326,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,22,NA,NA,audio/pp6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,1.500624748,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,23,NA,NA,audio/pp4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,4,0,2.201022445,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,24,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,3.81784271,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,25,NA,NA,audio/p3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,1.717598344,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,test cswl,26,NA,NA,audio/pp1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,3,0,3.21785583,0.25,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,261,4,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5.651009146,NA,217,27,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,yes,Spanish,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,1.934100702,NA,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,1.400891337,NA,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,3,NA,NA,audio/p5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,4,0,3.884474301,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,4,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,3,0,5.150796286,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,5,NA,NA,audio/p3.wav,img/03.jpg,img/02.jpg,img/05.jpg,img/01.jpg,3,1,1.267331845,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,6,NA,NA,audio/p4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,5.017698661,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,7,NA,NA,audio/pp4.wav,img/10.jpg,img/11.jpg,img/12.jpg,img/07.jpg,3,0,7.218543945,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,8,NA,NA,audio/p4.wav,img/04.jpg,img/02.jpg,img/06.jpg,img/01.jpg,2,0,2.917588616,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,9,NA,NA,audio/pp5.wav,img/11.jpg,img/07.jpg,img/09.jpg,img/08.jpg,3,1,1.467699643,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,10,NA,NA,audio/pp1.wav,img/07.jpg,img/10.jpg,img/12.jpg,img/09.jpg,1,0,6.651591501,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,11,NA,NA,audio/p2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,6.15198643,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,12,NA,NA,audio/pp2.wav,img/08.jpg,img/12.jpg,img/11.jpg,img/10.jpg,3,1,4.534587827,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,13,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/07.jpg,img/11.jpg,2,1,5.384855398,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,14,NA,NA,audio/p3.wav,img/03.jpg,img/01.jpg,img/05.jpg,img/06.jpg,1,1,3.083483719,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,15,NA,NA,audio/pp1.wav,img/07.jpg,img/11.jpg,img/12.jpg,img/09.jpg,3,0,5.568331798,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,16,NA,NA,audio/pp5.wav,img/11.jpg,img/09.jpg,img/10.jpg,img/08.jpg,2,1,1.833761286,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,17,NA,NA,audio/p2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,5.134028945,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,18,NA,NA,audio/pp6.wav,img/12.jpg,img/09.jpg,img/10.jpg,img/08.jpg,4,1,3.034217441,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,19,NA,NA,audio/p5.wav,img/05.jpg,img/01.jpg,img/04.jpg,img/02.jpg,4,1,2.23463745,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,20,NA,NA,audio/p1.wav,img/01.jpg,img/03.jpg,img/05.jpg,img/04.jpg,1,1,2.416674253,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,21,NA,NA,audio/pp2.wav,img/08.jpg,img/10.jpg,img/09.jpg,img/11.jpg,3,1,4.501258421,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,22,NA,NA,audio/p6.wav,img/06.jpg,img/01.jpg,img/02.jpg,img/03.jpg,2,1,1.817837801,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,23,NA,NA,audio/p6.wav,img/06.jpg,img/04.jpg,img/03.jpg,img/02.jpg,2,1,1.267739716,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,24,NA,NA,audio/pp6.wav,img/12.jpg,img/07.jpg,img/10.jpg,img/08.jpg,1,1,3.767928033,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,25,NA,NA,audio/pp4.wav,img/10.jpg,img/08.jpg,img/11.jpg,img/07.jpg,2,0,4.768115903,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,test cswl,26,NA,NA,audio/p1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,2.616952355,0.25,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,262,5,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5.635038806,NA,218,24,female,graduate,chemistry,yes,NA,no,NA,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,warm up cswl,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,4,1,2.051270826,NA,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,warm up cswl,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,2,1,1.60072319,NA,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,NA,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,test cswl,3,NA,NA,audio/pp3.wav,img/09.jpg,img/12.jpg,img/08.jpg,img/07.jpg,4,1,4.201179524,0.25,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP-,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,test cswl,4,NA,NA,audio/p5.wav,img/05.jpg,img/02.jpg,img/03.jpg,img/04.jpg,2,1,1.683707111,0.25,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,test cswl,5,NA,NA,audio/p1.wav,img/01.jpg,img/05.jpg,img/06.jpg,img/03.jpg,4,1,2.050785754,0.25,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,test cswl,6,NA,NA,audio/p4.wav,img/04.jpg,img/01.jpg,img/06.jpg,img/05.jpg,2,1,1.417576121,0.25,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,test cswl,7,NA,NA,audio/p2.wav,img/02.jpg,img/03.jpg,img/04.jpg,img/05.jpg,3,1,2.684147558,0.25,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
1,brazilian-portuguese,L3_v1,mbrola,lab,263,6,test cswl,8,NA,NA,audio/p2.wav,img/02.jpg,img/05.jpg,img/04.jpg,img/06.jpg,3,1,1.884022698,0.25,219,26,female,graduate,civil engineering,yes,NA,yes,12,23,yes,NA,yes,English,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,PP+,NA
